SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.0710,1623162371.0708508,-3.1694891452789307,-0.26403194665908813,4.776453971862793,0.7962188422679901,1.3920745849609375,0.3494568169116974
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.1270,1623162371.127131,-1.8698861598968506,-0.3705349564552307,4.491899013519287,0.9286346435546875,1.5635223388671875,0.105682373046875
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.1270,1623162371.127177,-0.44733181595802307,-0.4392567574977875,4.0571794509887695,0.9729004800319672,1.7196961641311646,-0.047210693359375
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.1270,1623162371.12719,0.4163608253002167,-0.36560386419296265,3.575075626373291,0.9124755859375,1.7687835693359375,-0.14521782100200653
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.1310,1623162371.130701,0.5500137209892273,-0.13595762848854065,3.2090847492218018,0.8472289443016052,1.6682891249656677,-0.13533013314008713
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.1520,1623162371.1518068,0.3843449056148529,-0.019009694457054138,2.908735990524292,0.8229980170726776,1.4283446669578552,-0.07965083420276642
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.1600,1623162371.160084,-0.2788146734237671,-0.028613319620490074,2.5023891925811768,0.8563384711742401,1.3681640028953552,-0.10043326020240784
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.1750,1623162371.174818,-1.0999102592468262,-0.05511363595724106,2.1332767009735107,0.9108885526657104,1.4646910429000854,-0.16403191536664963
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.1950,1623162371.1953468,-1.8855360746383667,-0.07147850096225739,1.7614620923995972,0.9149322509765625,1.4356842041015625,-0.23707574605941772
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.2070,1623162371.206965,-2.320908546447754,-0.16854459047317505,1.33136785030365,0.8823394775390625,1.2728270888328552,-0.2745514065027237
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.2280,1623162371.227964,-2.183893918991089,-0.29039937257766724,0.9316277503967285,0.8986205458641052,1.2573089003562927,-0.3117522895336151
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.2610,1623162371.260696,-1.7509177923202515,-0.4704250693321228,0.5274109840393066,0.9196776747703552,1.529952883720398,-0.3363341689109802
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.2610,1623162371.260737,-1.0288399457931519,-0.5540645718574524,0.10563551634550095,0.8987731337547302,1.628433108329773,-0.39892578311264515
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.2830,1623162371.282569,-0.3918676972389221,-0.5024245381355286,-0.41029709577560425,0.8411712646484375,1.713241457939148,-0.4803161211311817
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.2830,1623162371.283112,0.21466374397277832,-0.601465106010437,-1.0456509590148926,0.8574370741844177,1.7003173828125,-0.5156249459832907
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.2950,1623162371.295134,0.8525946736335754,-0.7499619126319885,-1.6022666692733765,0.9829254150390625,1.8444517850875854,-0.5675658993422985
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.3100,1623162371.31039,1.21778404712677,-0.8740151524543762,-2.0753872394561768,1.0043792128562927,1.8992462158203125,-0.5344695895910263
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.3250,1623162371.325028,1.2498570680618286,-0.9463679194450378,-2.4601454734802246,0.9757384657859802,1.7734374403953552,-0.4140319377183914
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.3400,1623162371.340465,1.196999430656433,-0.9648885726928711,-2.841400384902954,0.9662780463695526,1.6758117079734802,-0.3525848239660263
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.3550,1623162371.355324,1.5465881824493408,-0.909598708152771,-3.203030824661255,1.0124053955078125,1.71923828125,-0.23573298752307892
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.3700,1623162371.3704371,2.260152578353882,-0.8300149440765381,-3.5210211277008057,1.0463409721851349,1.7780761122703552,-0.19606013596057892
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.3850,1623162371.385283,3.016746997833252,-0.8578358888626099,-3.7582740783691406,1.112213134765625,1.845184326171875,-0.13972467184066772
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.4010,1623162371.400531,4.027099609375,-0.9673709273338318,-3.9267420768737793,1.1307830512523651,1.770583987236023,-0.15046685934066772
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.4190,1623162371.419282,4.770378112792969,-1.0524888038635254,-4.072973728179932,1.08746337890625,1.5705109238624573,-0.11306759715080261
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.4320,1623162371.4324589,5.298957347869873,-1.2494157552719116,-4.174403190612793,1.0717467963695526,1.5601959228515625,-0.1256866157054901
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.4450,1623162371.4451709,5.6349263191223145,-1.405848741531372,-4.1244306564331055,1.022293083369732,1.5045623183250427,-0.22589105367660522
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.4790,1623162371.4785051,6.16278076171875,-1.5987169742584229,-4.065866947174072,0.9655456524342299,1.4149169325828552,-0.2728423476219177
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.4790,1623162371.47854,6.781448841094971,-1.826643943786621,-4.1119561195373535,0.8500213697552681,1.27203369140625,-0.24133294820785522
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.5010,1623162371.500874,7.230905532836914,-2.000842332839966,-4.089919567108154,0.8218688815832138,1.3463287949562073,-0.231201171875
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.5070,1623162371.507319,7.637918472290039,-1.98691987991333,-3.9148967266082764,0.798187255859375,1.431396484375,-0.2680663466453552
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.5210,1623162371.520642,7.841492652893066,-2.0775136947631836,-3.6879892349243164,0.7382049560546875,1.3406219482421875,-0.2526397705078125
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.5380,1623162371.538182,8.060582160949707,-2.149406671524048,-3.5984673500061035,0.637725830078125,0.986053466796875,-0.3210143446922302
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.6180,1623162371.617741,7.837959289550781,-2.0910141468048096,-3.5578501224517822,0.5968780815601349,0.86767578125,-0.3475189208984375
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.6180,1623162371.6178179,7.352046012878418,-2.070833683013916,-3.4213762283325195,0.483123779296875,0.7762908935546875,-0.3696136474609375
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.6180,1623162371.6178498,7.081850051879883,-1.855963945388794,-3.3286876678466797,0.4527740478515625,0.7110291160643101,-0.4305877685546875
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.6180,1623162371.617871,6.613408088684082,-1.639024257659912,-3.17850399017334,0.3968658745288849,0.5853424742817879,-0.4416198134422302
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.6180,1623162371.617889,6.090090751647949,-1.5111844539642334,-3.0346484184265137,0.4033050239086151,0.5066986680030823,-0.4497986435890198
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.6530,1623162371.65329,5.453484535217285,-1.455249547958374,-2.9259932041168213,0.3930511176586151,0.3312683701515198,-0.397430419921875
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.6530,1623162371.653346,4.959557056427002,-1.38218092918396,-2.8255574703216553,0.3585052788257599,0.2587432861328125,-0.372955322265625
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.6560,1623162371.655542,4.533236026763916,-1.3031865358352661,-2.7100393772125244,0.2964783012866974,0.1775970757007599,-0.3530426025390625
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.6720,1623162371.671513,4.155673503875732,-1.2034136056900024,-2.5714097023010254,0.2697144150733948,0.13937383890151978,-0.3615875244140625
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.6860,1623162371.685539,3.9601263999938965,-1.1353133916854858,-2.488119602203369,0.2238922119140625,0.023239195346832275,-0.4105987548828125
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.7010,1623162371.701,3.997406005859375,-1.1196601390838623,-2.3918046951293945,0.2160033881664276,-0.041900575160980225,-0.39422607421875
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.7160,1623162371.715554,3.9266648292541504,-1.0420715808868408,-2.2829089164733887,0.1846465766429901,-0.11112970113754272,-0.340972900390625
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.7330,1623162371.733331,3.6826658248901367,-1.0221772193908691,-2.186950206756592,0.15513604879379272,-0.1462249755859375,-0.3239593505859375
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.7490,1623162371.748558,3.398531436920166,-0.9965320229530334,-2.0600035190582275,0.1490783393383026,-0.26544189453125,-0.3289642333984375
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.7650,1623162371.764596,3.1211602687835693,-1.0044666528701782,-1.9060531854629517,0.1475982367992401,-0.3216246962547302,-0.3369140625
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.7790,1623162371.778687,2.887202501296997,-1.0510238409042358,-1.788264274597168,0.1740264892578125,-0.4317626357078552,-0.3153838813304901
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.7920,1623162371.791957,2.533543586730957,-1.0608314275741577,-1.7260041236877441,0.175750732421875,-0.4695435166358948,-0.3022003769874573
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.8060,1623162371.8056679,2.2762885093688965,-1.0557589530944824,-1.6234785318374634,0.1630096137523651,-0.555877685546875,-0.2979736328125
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.9250,1623162371.925317,1.9302749633789062,-1.0349348783493042,-1.5075476169586182,0.165771484375,-0.5931396484375,-0.2962494194507599
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.9550,1623162371.954999,1.6846619844436646,-1.0816035270690918,-1.4078083038330078,0.1702422797679901,-0.6826478242874146,-0.2919922173023224
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.9550,1623162371.95503,1.4493612051010132,-1.0674456357955933,-1.3580857515335083,0.1650695502758026,-0.7305298447608948,-0.2847442924976349
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.9550,1623162371.9550428,1.1408087015151978,-1.0332170724868774,-1.254917025566101,0.11810302734375,-0.7667999267578125,-0.2593689560890198
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.9550,1623162371.955058,0.9908245801925659,-1.0066858530044556,-1.1442078351974487,0.10575860738754272,-0.786728024482727,-0.2633818984031677
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.9550,1623162371.955071,0.886764407157898,-0.9858511090278625,-1.0736793279647827,0.09158322215080261,-0.8343657851219177,-0.2923736423254013
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.9550,1623162371.955092,0.8449506163597107,-0.9579252004623413,-1.0292221307754517,0.08946222066879272,-0.829971432685852,-0.3050384372472763
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.9550,1623162371.955103,0.891931414604187,-0.9133745431900024,-1.0014482736587524,0.10507199168205261,-0.7877349853515625,-0.312408447265625
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.9550,1623162371.955116,1.0519068241119385,-0.8612018823623657,-0.9871742129325867,0.1108245849609375,-0.8025970458984375,-0.3334961235523224
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.9560,1623162371.956166,1.0971152782440186,-0.8150956630706787,-0.9738643169403076,0.11148065328598022,-0.8366394639015198,-0.3248444199562073
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.9720,1623162371.971739,1.0736794471740723,-0.7764318585395813,-0.9554091095924377,0.11909478902816772,-0.85955810546875,-0.3413849472999573
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:11.9870,1623162371.98667,0.9718583822250366,-0.7662002444267273,-0.9110323190689087,0.1265411525964737,-0.8789367079734802,-0.3698120415210724
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.0030,1623162372.0026011,0.7928404211997986,-0.7873052954673767,-0.8621537685394287,0.13186641037464142,-0.9042816162109375,-0.4115600287914276
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.0160,1623162372.015818,0.6468907594680786,-0.8517205119132996,-0.8060132265090942,0.1484985053539276,-0.9185332655906677,-0.4647979438304901
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.0320,1623162372.0315719,0.5746314525604248,-0.9328478574752808,-0.7910270690917969,0.154998779296875,-0.9282836318016052,-0.4712829887866974
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.0460,1623162372.0458899,0.5679073929786682,-0.9768123626708984,-0.7693806290626526,0.1383361518383026,-0.9197996854782104,-0.5334320068359375
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.0630,1623162372.0631828,0.5538833141326904,-1.0286204814910889,-0.7134726643562317,0.1307830512523651,-0.9186859130859375,-0.5492859184741974
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.0770,1623162372.077207,0.3804665207862854,-1.1063437461853027,-0.625882089138031,0.1379242017865181,-0.9323728680610657,-0.5420685410499573
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.0920,1623162372.091992,0.23231194913387299,-1.2056994438171387,-0.5020413994789124,0.1357574239373207,-0.96240234375,-0.5245819687843323
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.1060,1623162372.105932,-0.024495527148246765,-1.3135547637939453,-0.39836132526397705,0.11508175730705261,-1.060211181640625,-0.49676513671875
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.1220,1623162372.1215,8.324472427368164,0.020132914185523987,0.8973131775856018,0.1347198188304901,-1.0517425537109375,0.029495179653167725
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.1360,1623162372.136029,-2.4705123901367188,3.7174227237701416,1.1377021074295044,0.15251155942678452,-3.531295895576477,0.8573150634765625
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.2010,1623162372.2007031,-1.2848210334777832,-0.04451452195644379,1.6175490617752075,0.9738921299576759,-1.2727203369140625,-2.276519775390625
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.2010,1623162372.200768,0.8473840951919556,1.7280316352844238,-1.211344599723816,-0.10478214174509048,-1.3983919024467468,-1.9747925698757172
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.2010,1623162372.200805,-0.8068435192108154,2.456940174102783,0.24185752868652344,-0.4426269829273224,-1.4118650555610657,-1.4148559868335724
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.2010,1623162372.200818,-3.2167534828186035,-0.2752223014831543,1.8349580764770508,0.7304992154240608,-0.3327330946922302,0.4962615966796875
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.2120,1623162372.211961,-2.2592928409576416,-0.856244683265686,0.884161114692688,0.8964995518326759,-0.550399899482727,0.5095216333866119
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.2270,1623162372.227232,-1.1217411756515503,-0.38780689239501953,0.30066943168640137,0.3058013767004013,-1.1604154706001282,0.1708221137523651
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.2420,1623162372.241654,0.0441841222345829,0.32007330656051636,0.4167094826698303,0.06359860301017761,-0.913055419921875,0.08850091695785522
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.2560,1623162372.256186,0.2457362711429596,0.25884297490119934,0.4886643886566162,0.17703242599964142,-0.7780150771141052,-0.10769656300544739
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.2820,1623162372.282234,-0.34664636850357056,-0.11516232788562775,0.5841214060783386,0.2444610595703125,-0.8872527480125427,-0.23379528522491455
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.2930,1623162372.292767,-0.8058063387870789,-0.14852294325828552,0.6687926054000854,0.1274718940258026,-0.9655914306640625,-0.4965362250804901
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.3020,1623162372.301796,-1.0527111291885376,-0.09076084941625595,0.6887985467910767,0.0660858005285263,-0.8701934814453125,-0.6275177597999573
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.3160,1623162372.316313,-0.8997239470481873,-0.09728346765041351,0.7143728733062744,-0.01763916015625,-0.7211151123046875,-0.7597503364086151
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.3320,1623162372.3321872,-0.7234107255935669,-0.054675813764333725,0.7051846981048584,-0.05174262821674347,-0.733841061592102,-0.7229461967945099
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.3460,1623162372.346334,-0.7168204188346863,-0.012651132419705391,0.6584153175354004,-0.1331329494714737,-0.875961422920227,-0.50421142578125
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.3620,1623162372.3618898,-0.751456081867218,0.09825248271226883,0.6020657420158386,-0.1784209907054901,-0.9174802899360657,-0.4479828178882599
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.3760,1623162372.3763309,-0.7022119164466858,0.22950397431850433,0.535908579826355,-0.2256012260913849,-0.9359893798828125,-0.4371948540210724
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.3920,1623162372.391865,-0.5812591314315796,0.2748080790042877,0.4313371777534485,-0.20092777907848358,-0.911163330078125,-0.4618988633155823
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.4060,1623162372.406357,-0.41117754578590393,0.2294970452785492,0.32488372921943665,-0.1275024563074112,-0.850631594657898,-0.4845580756664276
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.4220,1623162372.421849,-0.23353230953216553,0.16553963720798492,0.258098840713501,-0.1263428032398224,-0.82745361328125,-0.4978790283203125
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.4380,1623162372.437614,-0.12714198231697083,0.15259401500225067,0.20493920147418976,-0.1930999904870987,-0.8491210341453552,-0.5451354086399078
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.4520,1623162372.452101,-0.11673381924629211,0.14810392260551453,0.15365657210350037,-0.2163543850183487,-0.85504150390625,-0.5699768364429474
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.4700,1623162372.469502,-0.12108878046274185,0.12106352299451828,0.10308367013931274,-0.2129364013671875,-0.837860107421875,-0.5898132920265198
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.4820,1623162372.481947,-0.11554773151874542,0.09896594285964966,0.0557907298207283,-0.2098541259765625,-0.838897705078125,-0.58282470703125
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.4960,1623162372.496451,-0.13974672555923462,0.08549726754426956,0.025609126314520836,-0.2089386284351349,-0.8560790419578552,-0.5619506537914276
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.5260,1623162372.525955,-0.19313059747219086,0.0718163475394249,-0.012481002137064934,-0.20585642755031586,-0.8654175996780396,-0.5514984428882599
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.5260,1623162372.5264292,-0.19595204293727875,0.05458489805459976,-0.05752570927143097,-0.1864319145679474,-0.8674010634422302,-0.5434112995862961
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.5420,1623162372.5419888,-0.13149036467075348,0.04971317574381828,-0.09957356005907059,-0.1762085109949112,-0.859954833984375,-0.5450591892004013
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.5570,1623162372.556511,-0.04156876355409622,0.0449591688811779,-0.14017105102539062,-0.152984619140625,-0.852264404296875,-0.5467224419116974
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.5720,1623162372.572089,0.0238637737929821,0.027336232364177704,-0.17403633892536163,-0.1411132961511612,-0.8562011122703552,-0.5417174994945526
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.5860,1623162372.5864449,0.08118581026792526,0.018783491104841232,-0.19637253880500793,-0.1347503960132599,-0.8665618300437927,-0.5292968451976776
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.6020,1623162372.601948,0.07190863788127899,0.02604486607015133,-0.20851390063762665,-0.13029484450817108,-0.8772735595703125,-0.524200439453125
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.6160,1623162372.616475,0.036155834794044495,0.0162524227052927,-0.20702491700649261,-0.1132049709558487,-0.8950957655906677,-0.5207214057445526
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.6320,1623162372.6321192,0.01765112578868866,0.005583265796303749,-0.21129049360752106,-0.10099795460700989,-0.8935851454734802,-0.5209198296070099
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.6470,1623162372.646508,0.026281632483005524,0.005106559954583645,-0.22043739259243011,-0.0822143703699112,-0.8903960585594177,-0.51922607421875
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.6620,1623162372.662167,0.03893769159913063,0.0004944975953549147,-0.22379723191261292,-0.07574462890625,-0.8918303847312927,-0.5144805610179901
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.6770,1623162372.676532,0.033901628106832504,-0.00427735410630703,-0.21904723346233368,-0.07235720753669739,-0.8970641493797302,-0.4990845024585724
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.6920,1623162372.692151,0.062258437275886536,-0.004454454407095909,-0.20232178270816803,-0.07135012745857239,-0.8880004286766052,-0.4977722465991974
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.7070,1623162372.706551,0.09067705273628235,0.010910119861364365,-0.1884448528289795,-0.06729128956794739,-0.889312744140625,-0.5007782280445099
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.7220,1623162372.722122,0.06995443999767303,0.020827732980251312,-0.18012858927249908,-0.0662079006433487,-0.896026611328125,-0.5010528862476349
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.7370,1623162372.736615,0.06425482034683228,0.014473163522779942,-0.15875060856342316,-0.05331423878669739,-0.8986358046531677,-0.499908447265625
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.7520,1623162372.752366,0.06219646707177162,0.01166326180100441,-0.15167617797851562,-0.05255129933357239,-0.895233154296875,-0.4920653998851776
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.7670,1623162372.7666721,0.06747487187385559,0.025663500651717186,-0.1389462798833847,-0.06123356521129608,-0.8920135498046875,-0.4947967529296875
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.7820,1623162372.782378,0.0563473105430603,0.02690133824944496,-0.12543046474456787,-0.06278994679450989,-0.8975676894187927,-0.4995879828929901
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.7970,1623162372.796681,0.06291863322257996,0.022475963458418846,-0.12045913934707642,-0.051727309823036194,-0.8840179443359375,-0.4990845024585724
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.8120,1623162372.812294,0.1111048012971878,0.015316320583224297,-0.11773020029067993,-0.04838567227125168,-0.87017822265625,-0.4942779541015625
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.8270,1623162372.8267388,0.1291421800851822,0.012904029339551926,-0.1172952950000763,-0.0488128736615181,-0.8766936659812927,-0.4939422905445099
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.8420,1623162372.8424501,0.08474941551685333,0.015082760713994503,-0.11496850103139877,-0.04878237098455429,-0.8818206191062927,-0.4901123046875
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.8570,1623162372.85679,0.029431965202093124,-0.0012727761641144753,-0.10331929475069046,-0.0413665845990181,-0.888519287109375,-0.4852447509765625
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.8720,1623162372.8723989,0.004554312210530043,-0.014773937873542309,-0.10167665779590607,-0.03816226124763489,-0.8886260390281677,-0.4844665229320526
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.8870,1623162372.886831,0.01603029854595661,-0.024891018867492676,-0.1017853170633316,-0.03594972938299179,-0.8770445585250854,-0.4802245497703552
3,2021-06-08 16:26:11.4190,00:05,60,5,2021-06-08 16:26:12.9020,1623162372.902494,0.030872097238898277,-0.036373503506183624,-0.10839954018592834,-0.03297426551580429,-0.8773803114891052,-0.4781493842601776
